File_Name,A,Ku1,Keff,Dmi,kappa,mz,Batch,A_scaled,Ku_scaled,Keff_scaled,Dmi_scaled,kappa_scaled,Nucleated,Freq,Freq_calc,Scale
0.63_1.536_0.849_cropT400.png,4.608,2.947651081,2.346674459,1.89,0.451407767,0.484340297,YH27,0.384,3.930201441,15.64449639,1.111764706,0.347236744,TRUE,6.857788563,9.228796695,
0.63_1.69_0.372_cropT400.png,5.07,1.516651081,0.91567446,1.89,0.688933266,0.49740154,YH27,0.4225,2.022201441,6.1044964,1.111764706,0.529948666,TRUE,28.46804619,23.76607954,
0.63_1.775_0.238_cropT400.png,5.325,1.114651081,0.51367446,1.89,0.897527767,0.49697732,YH27,0.44375,1.486201441,3.4244964,1.111764706,0.690405975,TRUE,43.1859169,35.57223315,
0.63_2.118_0.268_cropT400.png,6.354,1.204651081,0.60367446,1.89,0.75792578,0.499143866,YH27,0.5295,1.606201441,4.0244964,1.111764706,0.583019831,TRUE,27.09668922,25.91835502,
0.63_2.136_0.183_cropT400.png,6.408,0.949651081,0.34867446,1.89,0.993071151,0.49700384,YH27,0.534,1.266201441,2.3244964,1.111764706,0.763900885,TRUE,38.40634155,35.39218042,
0.64_1.796_0.171_cropT400.png,5.388,0.913651081,0.31267446,1.92,1.161799306,0.497713743,YH27,0.449,1.218201441,2.0844964,1.129411765,0.893691774,TRUE,49.25037003,44.31279368,
0.64_2.176_0.131_cropT400.png,6.528,0.793651081,0.19267446,1.92,1.344587169,0.497551967,YH27,0.544,1.058201441,1.2844964,1.129411765,1.034297822,TRUE,41.84252167,42.40475558,
0.66_1.521_0.222_cropT400.png,4.563,1.066651081,0.46567446,1.98,1.066813807,0.495532597,YH27,0.38025,1.422201441,3.1044964,1.164705882,0.820626005,TRUE,52.30227661,45.63663456,
0.66_1.528_0.624_cropT400.png,4.584,2.272651081,1.671674459,1.98,0.561767892,0.499952608,YH27,0.382,3.030201441,11.14449639,1.164705882,0.432129148,TRUE,14.09524632,12.7726539,
0.66_1.561_0.323_cropT400.png,4.683,1.369651081,0.76867446,1.98,0.8196374,0.496277686,YH27,0.39025,1.826201441,5.1244964,1.164705882,0.630490308,TRUE,47.0721283,33.35717104,
0.66_1.625_0.239_cropT400.png,4.875,1.117651081,0.51667446,1.98,0.97984925,0.498104956,YH27,0.40625,1.490201441,3.4444964,1.164705882,0.753730192,TRUE,52.72034454,41.34021881,
0.66_1.654_0.46_cropT400.png,4.962,1.780651081,1.179674459,1.98,0.642755207,0.497805094,YH27,0.4135,2.374201441,7.864496393,1.164705882,0.494427082,TRUE,22.16864967,19.45716092,
0.66_1.908_0.378_cropT400.png,5.724,1.534651081,0.93367446,1.98,0.672678458,0.49654765,YH27,0.477,2.046201441,6.2244964,1.164705882,0.517444968,TRUE,21.20090866,21.19273328,
0.66_2.253_0.233_cropT400.png,6.759,1.099651081,0.49867446,1.98,0.847042664,0.498312131,YH27,0.56325,1.466201441,3.3244964,1.164705882,0.65157128,TRUE,31.5757885,29.89156311,
0.66_2.529_0.308_cropT400.png,7.587,1.324651081,0.72367446,1.98,0.663664224,0.503302436,YH27,0.63225,1.766201441,4.8244964,1.164705882,0.510510942,TRUE,13.21779156,17.08947323,
0.66_3.124_0.116_cropT400.png,9.372,0.748651081,0.14767446,1.98,1.321862361,0.499104836,YH27,0.781,0.998201441,0.9844964,1.164705882,1.016817201,TRUE,30.49834824,31.29200905,
0.67_1.579_0.508_cropT400.png,4.737,1.924651081,1.323674459,2.01,0.630439843,0.496494802,YH27,0.39475,2.566201441,8.824496393,1.182352941,0.484953725,TRUE,22.55228233,18.24781849,
0.67_1.653_0.507_cropT400.png,4.959,1.921651081,1.320674459,2.01,0.616866229,0.496461494,YH27,0.41325,2.562201441,8.804496393,1.182352941,0.474512484,TRUE,18.54065895,16.83349525,
0.67_1.789_0.263_cropT400.png,5.367,1.189651081,0.58867446,2.01,0.888142278,0.49731712,YH27,0.44725,1.586201441,3.9244964,1.182352941,0.683186368,TRUE,44.54978943,36.0764502,
0.67_1.877_0.183_cropT400.png,5.631,0.949651081,0.34867446,2.01,1.126634658,0.496752754,YH27,0.46925,1.266201441,2.3244964,1.182352941,0.866642045,TRUE,48.9787178,44.19014109,
0.67_2.158_0.233_cropT400.png,6.474,1.099651081,0.49867446,2.01,0.878599655,0.498616581,YH27,0.5395,1.466201441,3.3244964,1.182352941,0.675845888,TRUE,35.39892197,32.4630583,
0.67_2.174_0.43_cropT400.png,6.522,1.690651081,1.089674459,2.01,0.592171028,0.496896082,YH27,0.5435,2.254201441,7.264496393,1.182352941,0.455516175,TRUE,9.434495926,12.66191937,
0.68_1.701_0.353_cropT400.png,5.103,1.459651081,0.85867446,2.04,0.765407991,0.498144995,YH27,0.42525,1.946201441,5.7244964,1.2,0.588775378,TRUE,37.88521576,29.10637169,
0.68_1.724_0.833_cropT400.png,5.172,2.899651081,2.298674459,2.04,0.46467794,0.491562522,YH27,0.431,3.866201441,15.32449639,1.2,0.357444569,TRUE,5.892195702,5.75417155,
0.68_1.813_0.237_cropT400.png,5.439,1.111651081,0.51067446,2.04,0.961365318,0.497460118,YH27,0.45325,1.482201441,3.4044964,1.2,0.739511783,TRUE,47.40974426,39.62187162,
0.68_1.878_0.36_cropT400.png,5.634,1.480651081,0.87967446,2.04,0.719698564,0.496938077,YH27,0.4695,1.974201441,5.8644964,1.2,0.55361428,TRUE,27.90968895,24.8747768,
0.68_1.927_0.44_cropT400.png,5.781,1.720651081,1.119674459,2.04,0.629756528,0.497594972,YH27,0.48175,2.294201441,7.464496393,1.2,0.484428098,TRUE,15.53151226,16.92906025,
0.68_2.039_0.111_cropT400.png,6.117,0.733651081,0.13267446,2.04,1.778513414,0.497893853,YH27,0.50975,0.978201441,0.8844964,1.2,1.368087242,TRUE,49.16864014,52.08178561,
0.68_2.199_0.45_cropT400.png,6.597,1.750651081,1.149674459,2.04,0.581780774,0.50186673,YH27,0.54975,2.334201441,7.664496393,1.2,0.447523672,TRUE,8.614029884,11.23162737,
0.68_2.862_0.182_cropT400.png,8.586,0.946651081,0.34567446,2.04,0.930017157,0.496533125,YH27,0.7155,1.262201441,2.3044964,1.2,0.715397813,TRUE,28.55163574,27.84273866,
0.68_2.988_0.217_cropT400.png,8.964,1.051651081,0.45067446,2.04,0.797145597,0.505998817,YH27,0.747,1.402201441,3.0044964,1.2,0.613188921,TRUE,20.91879463,21.63266798,
0.69_1.622_0.925_cropT400.png,4.866,3.175651081,2.574674459,2.07,0.459317521,0.503743,YH27,0.4055,4.234201441,17.16449639,1.217647059,0.35332117,TRUE,6.344904423,8.65098895,
0.69_1.811_0.306_cropT400.png,5.433,1.318651081,0.71767446,2.07,0.823335097,0.497336178,YH27,0.45275,1.758201441,4.7844964,1.217647059,0.63333469,TRUE,40.51193619,32.57719611,
0.69_1.944_0.561_cropT400.png,5.832,2.083651081,1.482674459,2.07,0.552877054,0.50025625,YH27,0.486,2.778201441,9.884496393,1.217647059,0.425290042,TRUE,7.812966347,9.028069156,
0.69_2.299_0.324_cropT400.png,6.897,1.372651081,0.77167446,2.07,0.704714245,0.49824902,YH27,0.57475,1.830201441,5.1444964,1.217647059,0.542087881,TRUE,19.25697136,21.35915234,
0.41_1.607_0.288_cropT400.png,4.821,1.264651081,0.66367446,1.23,0.540068534,0.500206678,YH28,0.40175,1.686201441,4.4244964,0.723529412,0.415437334,TRUE,18.18110085,17.38648994,
0.41_1.638_0.136_cropT400.png,4.914,0.808651081,0.20767446,1.23,0.95628176,0.497363337,YH28,0.4095,1.078201441,1.3844964,0.723529412,0.735601354,TRUE,35.09076309,29.84398657,
0.41_1.948_0.115_cropT400.png,5.844,0.745651081,0.14467446,1.23,1.050615866,0.498872626,YH28,0.487,0.994201441,0.9644964,0.723529412,0.808166051,TRUE,30.31419563,27.47901348,
0.41_2.509_0.392_cropT400.png,7.527,1.576651081,0.97567446,1.23,0.356477043,0.927417849,YH28,0.62725,2.102201441,6.5044964,0.723529412,0.27421311,FALSE,,0.749821151,
0.42_1.546_0.833_cropT400.png,4.638,2.899651081,2.298674459,1.26,0.30307933,0.550396399,YH28,0.3865,3.866201441,15.32449639,0.741176471,0.233137946,TRUE,6.084627628,11.61979781,
0.42_1.619_0.218_cropT400.png,4.857,1.054651081,0.45367446,1.26,0.666659711,0.497103123,YH28,0.40475,1.406201441,3.0244964,0.741176471,0.512815162,TRUE,27.57596207,23.26105392,
0.42_1.631_0.596_cropT400.png,4.893,2.188651081,1.587674459,1.26,0.355052103,0.488398743,YH28,0.40775,2.918201441,10.58449639,0.741176471,0.273117002,TRUE,5.921978474,5.923661404,
0.42_1.664_0.396_cropT400.png,4.992,1.588651081,0.98767446,1.26,0.4456729,0.489764808,YH28,0.416,2.118201441,6.5844964,0.741176471,0.342825308,TRUE,8.862643242,10.76784934,
0.42_1.871_0.711_cropT400.png,5.613,2.533651081,1.932674459,1.26,0.300457848,0.854298296,YH28,0.46775,3.378201441,12.88449639,0.741176471,0.231121422,FALSE,,3.807344436,
0.42_1.96_0.581_cropT400.png,5.88,2.143651081,1.542674459,1.26,0.328575077,0.753863305,YH28,0.49,2.858201441,10.28449639,0.741176471,0.252750059,TRUE,6.229457378,1.928061106,
0.42_1.998_0.477_cropT400.png,5.994,1.831651081,1.230674459,1.26,0.364359807,0.566640686,YH28,0.4995,2.442201441,8.204496393,0.741176471,0.280276775,TRUE,6.533742428,3.334319172,
0.42_2.891_0.206_cropT400.png,8.673,1.018651081,0.41767446,1.26,0.519944267,0.599460194,YH28,0.72275,1.358201441,2.7844964,0.741176471,0.399957128,TRUE,8.60015583,9.197509886,
0.43_1.97_0.267_cropT400.png,5.91,1.201651081,0.60067446,1.29,0.537732478,0.496358094,YH28,0.4925,1.602201441,4.0044964,0.758823529,0.413640368,TRUE,12.36352921,14.93974792,
0.43_2.599_0.31_cropT400.png,7.797,1.330651081,0.72967446,1.29,0.424767472,0.661493836,YH28,0.64975,1.774201441,4.8644964,0.758823529,0.326744209,TRUE,5.991010666,4.729791183,
0.43_3.199_0.133_cropT400.png,9.597,0.799651081,0.19867446,1.29,0.733737683,0.547158185,YH28,0.79975,1.066201441,1.3244964,0.758823529,0.564413602,TRUE,15.55041218,13.72809887,
0.44_1.546_0.288_cropT400.png,4.638,1.264651081,0.66367446,1.32,0.590909386,0.497069007,YH28,0.3865,1.686201441,4.4244964,0.776470588,0.454545682,TRUE,23.3631897,20.16322366,
0.44_1.679_0.715_cropT400.png,5.037,2.545651081,1.944674459,1.32,0.331248852,0.522177614,YH28,0.41975,3.394201441,12.96449639,0.776470588,0.254806809,TRUE,6.182477951,5.981682518,
0.44_1.744_0.514_cropT400.png,5.232,1.942651081,1.341674459,1.32,0.391296865,0.503499573,YH28,0.436,2.590201441,8.944496393,0.776470588,0.300997588,TRUE,5.832757473,5.993481063,
0.44_1.949_0.445_cropT400.png,5.847,1.735651081,1.134674459,1.32,0.402496053,0.470737771,YH28,0.48725,2.314201441,7.564496393,0.776470588,0.309612348,TRUE,6.490216255,5.508591285,
0.44_2.342_0.398_cropT400.png,7.026,1.594651081,0.99367446,1.32,0.392362666,0.695998072,YH28,0.5855,2.126201441,6.6244964,0.776470588,0.301817435,TRUE,6.199683189,2.864373767,
0.44_2.465_0.301_cropT400.png,7.395,1.303651081,0.70267446,1.32,0.45479705,0.590569418,YH28,0.61625,1.738201441,4.6844964,0.776470588,0.349843885,TRUE,6.25694418,7.044405503,
0.46_1.799_0.649_cropT400.png,5.397,2.347651081,1.746674459,1.38,0.35300981,0.615856758,YH28,0.44975,3.130201441,11.64449639,0.811764706,0.271546008,TRUE,6.526329517,3.802736174,
0.46_1.813_0.768_cropT400.png,5.439,2.704651081,2.103674459,1.38,0.32042041,0.713198957,YH28,0.45325,3.606201441,14.02449639,0.811764706,0.246477238,TRUE,6.436205387,5.144795515,
0.46_1.923_0.65_cropT400.png,5.769,2.350651081,1.749674459,1.38,0.341145834,0.626335638,YH28,0.48075,3.134201441,11.66449639,0.811764706,0.262419872,TRUE,6.254549026,2.223477189,
0.46_2.675_0.345_cropT400.png,8.025,1.435651081,0.83467446,1.38,0.418781883,0.741841642,YH28,0.66875,1.914201441,5.5644964,0.811764706,0.32213991,FALSE,,2.794367706,
0.47_1.548_0.164_cropT400.png,4.644,0.892651081,0.29167446,1.41,0.951510725,0.496813524,YH28,0.387,1.190201441,1.9444964,0.829411765,0.731931327,TRUE,40.65569687,33.54055337,
0.47_2.078_0.328_cropT400.png,6.234,1.384651081,0.78367446,1.41,0.501023099,0.50059951,YH28,0.5195,1.846201441,5.2244964,0.829411765,0.385402384,TRUE,7.694036961,11.22276407,
0.47_2.145_0.438_cropT400.png,6.435,1.714651081,1.113674459,1.41,0.413671488,0.566218541,YH28,0.53625,2.286201441,7.424496393,0.829411765,0.318208837,TRUE,6.269901276,4.183740244,
0.47_2.456_0.243_cropT400.png,7.368,1.129651081,0.52867446,1.41,0.561099679,0.506898727,YH28,0.614,1.506201441,3.5244964,0.829411765,0.431615138,TRUE,9.112474442,12.89868683,
0.47_2.723_0.253_cropT400.png,8.169,1.159651081,0.55867446,1.41,0.5183763,0.585770386,YH28,0.68075,1.546201441,3.7244964,0.829411765,0.398751,TRUE,7.508060932,9.123834854,
0.48_1.661_1.007_cropT400.png,4.983,3.421651081,2.820674459,1.44,0.301668836,0.777395065,YH28,0.41525,4.562201441,18.80449639,0.847058824,0.232052951,TRUE,5.71238184,17.98741308,
0.48_1.796_0.931_cropT400.png,5.388,3.193651081,2.592674459,1.44,0.302596977,0.92766019,YH28,0.449,4.258201441,17.28449639,0.847058824,0.232766905,FALSE,,11.44433461,
0.48_2.4_0.146_cropT400.png,7.2,0.838651081,0.23767446,1.44,0.864559461,0.497116639,YH28,0.6,1.118201441,1.5844964,0.847058824,0.665045739,TRUE,24.78075027,23.4364843,
0.49_1.571_0.691_cropT400.png,4.713,2.473651081,1.872674459,1.47,0.388621973,0.5185644,YH28,0.39275,3.298201441,12.48449639,0.864705882,0.298939979,TRUE,6.357514381,7.156067139,
0.49_1.579_1.068_cropT400.png,4.737,3.604651081,3.003674459,1.47,0.30607587,0.66242074,YH28,0.39475,4.806201441,20.02449639,0.864705882,0.235442977,TRUE,6.527749062,23.21235047,
0.49_1.6_0.826_cropT400.png,4.8,2.878651081,2.277674459,1.47,0.349173094,0.501227596,YH28,0.4,3.838201441,15.18449639,0.864705882,0.268594688,TRUE,5.952577591,9.081139345,
0.49_1.616_0.786_cropT400.png,4.848,2.758651081,2.157674459,1.47,0.356971012,0.476692809,YH28,0.404,3.678201441,14.38449639,0.864705882,0.274593086,TRUE,6.166593552,7.755518171,
0.49_1.822_0.599_cropT400.png,5.466,2.197651081,1.596674459,1.47,0.390808691,0.49070693,YH28,0.4555,2.930201441,10.64449639,0.864705882,0.30062207,TRUE,6.46550703,4.098716562,
0.49_2.09_0.266_cropT400.png,6.27,1.198651081,0.59767446,1.47,0.596404755,0.496739762,YH28,0.5225,1.598201441,3.9844964,0.864705882,0.458772888,TRUE,13.98578644,16.86172952,
0.49_2.487_0.357_cropT400.png,7.461,1.471651081,0.87067446,1.47,0.452981842,0.639032117,YH28,0.62175,1.962201441,5.8044964,0.864705882,0.348447571,TRUE,6.150051594,5.059484799,
0.51_1.505_0.408_cropT400.png,4.515,1.624651081,1.023674459,1.53,0.558948122,0.494562422,YH28,0.37625,2.166201441,6.824496393,0.9,0.429960094,TRUE,19.70130539,16.92476073,
0.51_1.687_0.493_cropT400.png,5.061,1.879651081,1.278674459,1.53,0.472370914,0.50390104,YH28,0.42175,2.506201441,8.524496393,0.9,0.363362242,TRUE,7.816096306,9.602636758,
0.51_2.061_0.156_cropT400.png,6.183,0.868651081,0.26767446,1.53,0.934067415,0.497019786,YH28,0.51525,1.158201441,1.7844964,0.9,0.718513396,TRUE,31.86013031,29.439544,
0.51_2.073_0.525_cropT400.png,6.219,1.975651081,1.374674459,1.53,0.410980392,0.582442755,YH28,0.51825,2.634201441,9.164496393,0.9,0.316138763,TRUE,6.234770775,2.783382732,
0.51_2.086_0.485_cropT400.png,6.258,1.855651081,1.254674459,1.53,0.428842683,0.528037464,YH28,0.5215,2.474201441,8.364496393,0.9,0.329878987,TRUE,6.269087791,4.084897284,
0.52_1.718_0.111_cropT400.png,5.154,0.733651081,0.13267446,1.56,1.481660179,0.49634984,YH28,0.4295,0.978201441,0.8844964,0.917647059,1.139738599,TRUE,44.37432098,41.30853304,
0.52_1.728_0.557_cropT400.png,5.184,2.071651081,1.470674459,1.56,0.443735023,0.496526,YH28,0.432,2.762201441,9.804496393,0.917647059,0.341334633,TRUE,6.198228359,7.01158342,
0.52_1.999_0.508_cropT400.png,5.997,1.924651081,1.323674459,1.56,0.434867409,0.506312109,YH28,0.49975,2.566201441,8.824496393,0.917647059,0.334513392,TRUE,6.341880798,4.65747996,
0.52_2.258_0.424_cropT400.png,6.774,1.672651081,1.071674459,1.56,0.454737158,0.574245524,YH28,0.5645,2.230201441,7.144496393,0.917647059,0.349797814,TRUE,6.161601543,5.01947817,
0.52_2.559_0.199_cropT400.png,7.677,0.997651081,0.39667446,1.56,0.702104231,0.499185499,YH28,0.63975,1.330201441,2.6444964,0.917647059,0.540080178,TRUE,17.16384888,18.6166848,
0.52_2.8_0.107_cropT400.png,8.4,0.721651081,0.12067446,1.56,1.216934366,0.498675503,YH28,0.7,0.962201441,0.8044964,0.917647059,0.936103358,TRUE,26.51269341,25.76443419,
0.52_2.976_0.231_cropT400.png,8.928,1.093651081,0.49267446,1.56,0.584194366,0.582581079,YH28,0.744,1.458201441,3.2844964,0.917647059,0.449380282,TRUE,9.631258965,10.74365817,
0.53_2.22_0.278_cropT400.png,6.66,1.234651081,0.63367446,1.59,0.607878509,0.500771526,YH28,0.555,1.646201441,4.2244964,0.935294118,0.467598853,TRUE,13.37185001,16.40199542,
0.54_1.8_0.165_cropT400.png,5.4,0.895651081,0.29467446,1.62,1.00864135,0.700237517,YH28,0.45,1.194201441,1.9644964,0.952941176,0.775877962,TRUE,40.55698013,35.30902442,
0.54_1.853_0.82_cropT400.png,5.559,2.860651081,2.259674459,1.62,0.358991049,0.497501392,YH28,0.46325,3.814201441,15.06449639,0.952941176,0.276146961,TRUE,6.147928715,4.525059967,
0.54_2.171_0.152_cropT400.png,6.513,0.856651081,0.25567446,1.62,0.985985853,0.497035438,YH28,0.54275,1.142201441,1.7044964,0.952941176,0.758450656,TRUE,32.78162384,30.6705674,
0.54_2.236_0.128_cropT400.png,6.708,0.784651081,0.18367446,1.62,1.146262233,0.495476581,YH28,0.559,1.046201441,1.2244964,0.952941176,0.881740179,TRUE,33.78329086,32.50558445,
0.54_2.272_0.182_cropT400.png,6.816,0.946651081,0.34567446,1.62,0.828908244,0.497612527,YH28,0.568,1.262201441,2.3044964,0.952941176,0.637621726,TRUE,27.22634315,25.7585416,
0.54_2.272_0.364_cropT400.png,6.816,1.492651081,0.89167446,1.62,0.516103663,0.50147514,YH28,0.568,1.990201441,5.9444964,0.952941176,0.397002818,TRUE,6.411282063,9.40718788,
0.56_1.5_0.868_cropT400.png,4.5,3.004651081,2.403674459,1.68,0.401194603,0.513980361,YH28,0.375,4.006201441,16.02449639,0.988235294,0.308611233,TRUE,6.269066811,10.7685109,
0.56_1.861_0.326_cropT400.png,5.583,1.378651081,0.77767446,1.68,0.633237216,0.498982085,YH28,0.46525,1.838201441,5.1844964,0.988235294,0.487105551,TRUE,19.37146378,19.79716179,
0.56_2.046_0.613_cropT400.png,6.138,2.239651081,1.638674459,1.68,0.416044111,0.611757125,YH28,0.5115,2.986201441,10.92449639,0.988235294,0.320033932,TRUE,6.424620152,1.645647653,
0.56_2.096_0.409_cropT400.png,6.288,1.627651081,1.026674459,1.68,0.519309799,0.501907947,YH28,0.524,2.170201441,6.844496393,0.988235294,0.399469076,TRUE,6.875337601,9.842398531,
0.56_2.675_0.184_cropT400.png,8.025,0.952651081,0.35167446,1.68,0.785427726,0.497837643,YH28,0.66875,1.270201441,2.3444964,0.988235294,0.604175174,TRUE,21.30498314,21.3457031,
0.57_1.536_0.497_cropT400.png,4.608,1.891651081,1.290674459,1.71,0.550708017,0.493003441,YH28,0.384,2.522201441,8.604496393,1.005882353,0.423621552,TRUE,15.7338438,14.47797303,
0.57_1.695_0.549_cropT400.png,5.085,2.047651081,1.446674459,1.71,0.495170891,0.491949246,YH28,0.42375,2.730201441,9.644496393,1.005882353,0.380900685,TRUE,8.249471664,9.352935689,
0.57_1.721_0.857_cropT400.png,5.163,2.971651081,2.370674459,1.71,0.383883078,0.548062538,YH28,0.43025,3.962201441,15.80449639,1.005882353,0.295294675,TRUE,6.15871191,6.875086891,
0.57_1.857_0.199_cropT400.png,5.571,0.997651081,0.39667446,1.71,0.903446195,0.496901602,YH28,0.46425,1.330201441,2.6444964,1.005882353,0.694958612,TRUE,38.44272614,33.10761646,
0.57_2.176_0.354_cropT400.png,6.528,1.462651081,0.86167446,1.71,0.566270984,0.503361444,YH28,0.544,1.950201441,5.7444964,1.005882353,0.435593065,TRUE,9.362563133,13.07265087,
0.57_2.642_0.231_cropT400.png,7.926,1.093651081,0.49267446,1.71,0.679640003,0.507139318,YH28,0.6605,1.458201441,3.2844964,1.005882353,0.522800002,TRUE,15.17748928,17.4702353,
0.58_1.825_0.516_cropT400.png,5.475,1.948651081,1.347674459,1.74,0.503100292,0.489015418,YH28,0.45625,2.598201441,8.984496393,1.023529412,0.387000225,TRUE,7.136554718,8.972941921,
0.58_2.089_0.387_cropT400.png,6.267,1.561651081,0.96067446,1.74,0.55695635,0.50081513,YH28,0.52225,2.082201441,6.4044964,1.023529412,0.428427962,TRUE,9.122335434,12.46469555,
0.58_2.215_0.328_cropT400.png,6.645,1.384651081,0.78367446,1.74,0.59885791,0.499177252,YH28,0.55375,1.846201441,5.2244964,1.023529412,0.460659931,TRUE,11.60850811,15.16365823,
0.58_2.3_0.432_cropT400.png,6.9,1.696651081,1.095674459,1.74,0.497019943,0.524297445,YH28,0.575,2.262201441,7.304496393,1.023529412,0.382323033,TRUE,6.360892296,6.223846518,
0.58_2.597_0.11_cropT400.png,7.791,0.730651081,0.12967446,1.74,1.359612987,0.498479316,YH28,0.64925,0.974201441,0.8644964,1.023529412,1.045856144,TRUE,32.43357468,32.79801579,
0.58_3.042_0.195_cropT400.png,9.126,0.985651081,0.38467446,1.74,0.729377264,0.527343024,YH28,0.7605,1.314201441,2.5644964,1.023529412,0.561059434,TRUE,16.34412766,16.89807805,
0.59_1.501_0.124_cropT400.png,4.503,0.772651081,0.17167446,1.77,1.581099968,0.497863089,YH28,0.37525,1.030201441,1.1444964,1.041176471,1.216230745,TRUE,31.99126434,51.14866934,
0.59_1.833_0.257_cropT400.png,5.499,1.171651081,0.57067446,1.77,0.784742312,0.497249697,YH28,0.45825,1.562201441,3.8044964,1.041176471,0.603647932,TRUE,34.05858994,28.96293944,
0.59_1.859_0.42_cropT400.png,5.577,1.660651081,1.059674459,1.77,0.571842714,0.498191029,YH28,0.46475,2.214201441,7.064496393,1.041176471,0.439879011,TRUE,12.08261108,14.44198498,
0.59_2.331_0.349_cropT400.png,6.993,1.447651081,0.84667446,1.77,0.571311747,0.500086549,YH28,0.58275,1.930201441,5.6444964,1.041176471,0.439470575,TRUE,8.434958458,12.22290267,
0.59_2.593_0.202_cropT400.png,7.779,1.006651081,0.40567446,1.77,0.7825506,0.498125188,YH28,0.64825,1.342201441,2.7044964,1.041176471,0.601962,TRUE,22.20125389,22.5797193,
0.59_3.112_0.151_cropT400.png,9.336,0.853651081,0.25267446,1.77,0.905111439,0.507187974,YH28,0.778,1.138201441,1.6844964,1.041176471,0.696239568,TRUE,22.41085434,21.74377341,
0.61_1.824_0.35_cropT400.png,5.472,1.450651081,0.84967446,1.83,0.666563678,0.496524452,YH28,0.456,1.934201441,5.6644964,1.076470588,0.512741291,TRUE,22.68747139,21.76060902,
0.61_1.956_0.231_cropT400.png,5.868,1.093651081,0.49267446,1.83,0.845309781,0.496969926,YH28,0.489,1.458201441,3.2844964,1.076470588,0.650238293,TRUE,35.29702377,31.20110048,
0.61_2.032_0.123_cropT400.png,6.096,0.769651081,0.16867446,1.83,1.417404569,0.498229195,YH28,0.508,1.026201441,1.1244964,1.076470588,1.090311207,TRUE,43.89202118,43.09524718,
0.61_2.351_0.192_cropT400.png,7.053,0.976651081,0.37567446,1.83,0.882974566,0.496954103,YH28,0.58775,1.302201441,2.5044964,1.076470588,0.679211205,TRUE,30.25219536,28.9290966,
0.61_2.499_0.144_cropT400.png,7.497,0.832651081,0.23167446,1.83,1.090581526,0.497869974,YH28,0.62475,1.110201441,1.5444964,1.076470588,0.838908866,TRUE,33.08335114,32.47142911,
0.61_2.711_0.128_cropT400.png,8.133,0.784651081,0.18367446,1.83,1.175956345,0.498025917,YH28,0.67775,1.046201441,1.2244964,1.076470588,0.904581804,TRUE,31.70833015,31.34592565,
0.61_2.77_0.238_cropT400.png,8.31,1.114651081,0.51367446,1.83,0.695659104,0.509237832,YH28,0.6925,1.486201441,3.4244964,1.076470588,0.535122388,TRUE,15.08857059,17.5614291,
0.61_2.918_0.194_cropT400.png,8.754,0.982651081,0.38167446,1.83,0.786305205,0.506412162,YH28,0.7295,1.310201441,2.5444964,1.076470588,0.604850158,TRUE,20.20000458,20.44816304,
0.61_3.041_0.141_cropT400.png,9.123,0.823651081,0.22267446,1.83,1.008409504,0.50328754,YH28,0.76025,1.098201441,1.4844964,1.076470588,0.775699618,TRUE,25.90951538,25.22670312,
0.62_1.541_0.645_cropT400.png,4.623,2.335651081,1.734674459,1.86,0.515860039,0.498661524,YH28,0.38525,3.114201441,11.56449639,1.094117647,0.396815415,TRUE,10.42812347,10.46154689,
0.62_1.596_0.782_cropT400.png,4.788,2.746651081,2.145674459,1.86,0.45576801,0.493521619,YH28,0.399,3.662201441,14.30449639,1.094117647,0.350590777,TRUE,6.562716007,7.654291874,
0.62_1.611_0.447_cropT400.png,4.833,1.741651081,1.140674459,1.86,0.622176451,0.496361643,YH28,0.40275,2.322201441,7.604496393,1.094117647,0.47859727,TRUE,21.82022095,18.78028045,
0.62_1.611_0.991_cropT400.png,4.833,3.373651081,2.772674459,1.86,0.399066238,0.521418837,YH28,0.40275,4.498201441,18.48449639,1.094117647,0.306974029,TRUE,6.037660122,12.30603803,
0.62_1.684_0.64_cropT400.png,5.052,2.320651081,1.719674459,1.86,0.495619099,0.497133012,YH28,0.421,3.094201441,11.46449639,1.094117647,0.381245461,TRUE,7.193645954,8.01635287,
0.62_1.814_0.479_cropT400.png,5.442,1.837651081,1.236674459,1.86,0.563113399,0.494124884,YH28,0.4535,2.450201441,8.244496393,1.094117647,0.433164153,TRUE,11.22867107,12.93818174,
0.62_1.819_0.64_cropT400.png,5.457,2.320651081,1.719674459,1.86,0.476872994,0.500849021,YH28,0.45475,3.094201441,11.46449639,1.094117647,0.36682538,TRUE,6.115666866,5.676429099,
0.62_2.023_0.568_cropT400.png,6.069,2.104651081,1.503674459,1.86,0.483578903,0.499865831,YH28,0.50575,2.806201441,10.02449639,1.094117647,0.371983772,TRUE,6.026749611,4.784789571,
0.62_2.161_0.104_cropT400.png,6.483,0.712651081,0.11167446,1.86,1.716871871,0.496333339,YH28,0.54025,0.950201441,0.7444964,1.094117647,1.32067067,TRUE,42.24728394,44.37888663,
0.62_2.863_0.186_cropT400.png,8.589,0.958651081,0.35767446,1.86,0.833465369,0.500492709,YH28,0.71575,1.278201441,2.3844964,1.094117647,0.641127207,TRUE,22.95125961,22.8033206,
0.63_1.55_1.047_cropT400.png,4.65,3.541651081,2.940674459,1.89,0.401422521,0.519510666,YH28,0.3875,4.722201441,19.60449639,1.111764706,0.308786555,TRUE,6.251763821,15.82779163,
